,PC1,PC2,PC3
71,-20.321003,-13.6506,-0.9844924
72,-18.209162,-8.103413,-10.34291
73,-14.943844,-4.20652,-11.8079405
74,-14.125367,-8.788896,-13.905599
75,-9.554604,-14.793573,7.1413026
76,-20.074903,1.2390549,-11.140198
77,-19.220163,-4.382129,-14.578957
78,-16.389462,-10.5988865,6.16849
79,0.9959783,-19.392075,13.05651
80,-18.988352,1.1786314,4.010431
81,-22.386976,-1.6714392,-21.409634
82,-18.683214,-2.164449,-5.6163125
83,-10.948061,-11.28419,-19.496487
84,14.069103,7.197384,-17.74606
85,-18.60402,-1.8255575,-25.264967
86,-14.252289,-4.4802947,-17.735079
87,-1.7848917,-15.302483,5.1713963
88,20.737167,4.21176,0.9649774
89,28.71708,-17.803972,-2.6603582
90,29.547607,16.885544,-3.7159703
91,2.5357318,-21.044996,-16.07968
92,-20.387041,27.413544,-10.357492
93,2.1505475,3.617596,-16.285767
94,13.019693,-30.413748,12.519228
95,-23.277603,25.285475,-15.615208
96,4.5456095,3.8141384,-12.9587
97,-20.824295,19.268433,0.0363643
98,2.27826,9.861707,1.2591321
99,-22.745245,22.61116,-2.4501433
100,4.5897655,16.010483,-2.8366282
101,4.6227674,4.7351675,-8.80602
102,-21.150204,23.494684,1.7105643
103,-8.197342,27.843794,-6.3581333
104,-23.147774,11.9018345,-9.881862
105,-5.8010006,21.837904,-4.505618
106,1.2196078,-1.6675233,13.264297
107,-14.420784,-0.42202562,19.281803
108,5.6700315,-7.712233,16.281778
109,-10.755948,22.553558,7.5516973
110,-13.345407,18.264595,-17.220545
111,-14.736801,28.656948,-4.4695754
112,-14.727974,5.2622232,20.157543
113,-6.267528,18.229488,-10.140569
114,11.574268,-13.203182,13.896769
115,-15.4730425,16.089996,-6.9798646
116,-15.919178,-1.0200806,24.587555
117,2.120392,-10.373928,5.1780233
118,-15.532331,22.554207,-7.282213
119,-0.6515161,17.673046,-9.419868
120,-10.463981,18.1077,-5.1379237
121,-1.3879014,1.6220133,16.504025
122,-6.7669826,1.3977364,24.365616
123,-4.53852,12.247067,-10.552612
124,2.9800506,8.58058,8.589413
125,-21.716133,16.406101,-20.953306
126,-19.361443,8.6810255,-6.9965873
127,-9.187121,19.29228,6.2158494
128,-13.757754,8.719277,24.524832
129,-12.897185,12.416427,15.540476
130,-12.012161,2.398274,23.553759
131,-11.050652,-0.105343394,28.02866
132,-11.621642,17.83648,-11.474529
133,8.375121,-17.632164,18.853298
134,7.1654563,10.070308,19.208464
135,-8.60993,18.058783,-21.375212
136,-8.98399,9.838442,-14.269345
137,-5.0383224,15.356669,-5.1272035
138,4.978665,3.469549,7.033053
139,-11.205633,15.0827465,17.827934
140,6.474389,6.1431055,12.918937
141,-9.973445,22.836687,-9.058295
142,-3.1741652,6.7066875,14.316804
143,-21.297934,20.853228,-18.65593
144,-9.5342455,2.0156171,18.898151
145,-7.467046,15.564456,-15.164565
146,-3.1023338,-3.846465,-2.2549307
147,-6.980521,0.6501815,-8.891498
148,1.4642421,4.120678,11.952992
149,1.1863981,-0.5398121,8.090817
150,-8.945153,6.759529,22.319204
151,-5.149418,11.42712,-19.20262
152,-7.5815024,26.841824,-13.990303
153,-11.146278,18.43918,12.230912
154,-11.547806,12.720597,-19.533308
155,-4.029658,23.96088,-10.066458
156,7.6908293,21.00696,2.3046353
157,2.7243688,23.926525,-5.546419
158,-11.411555,24.049309,-18.89862
159,4.744129,1.7514074,16.659113
160,-18.990057,8.222881,-10.87163
161,-2.8310578,17.315582,-19.763458
162,-14.155547,13.104728,-13.772691
163,-4.8659863,3.8555322,-8.776212
164,0.18395607,-7.573666,23.178974
165,4.03752,-12.77101,16.972553
166,-7.9367027,21.026804,-14.900868
167,-15.875578,4.253558,26.901018
168,-4.586009,23.450333,-19.509247
169,4.8797984,17.878286,4.5338607
170,-17.563065,18.742321,-12.0800295
171,-10.226066,-2.696191,22.486643
172,3.9259655,19.787699,-0.45180556
173,-0.9793948,-1.2069668,-7.350591
174,-1.1895707,-4.1837945,1.8061084
175,-3.6557825,2.0705776,10.852738
176,1.6661516,10.163692,13.566025
177,-2.7441123,8.893142,9.358271
178,-13.910576,23.281363,-13.514108
179,6.948679,17.384438,8.707635
180,-7.388811,2.2979264,-13.959542
181,8.677981,-9.20247,12.240261
182,7.985846,-11.725523,6.0875974
183,6.337524,0.4504414,11.372434
184,-10.2337675,6.0449095,27.98163
185,-11.90776,23.554678,-2.304448
186,-10.179393,12.856891,-8.703229
187,-0.7921981,4.501247,6.5905447
188,-12.9011545,28.40452,-10.525998
189,1.6287781,6.401366,17.555315
190,6.8099957,-14.460898,12.913285
191,8.97456,-11.535815,17.885038
192,3.7342427,-10.438471,12.185123
193,-12.50796,-6.671639,27.523003
194,-1.7357093,20.650095,-14.648452
195,-23.208254,4.0899086,21.536928
196,-0.971394,14.220951,-14.84494
197,-18.804018,6.0368657,6.774929
198,-15.533409,5.031678,7.886097
199,-22.394558,3.4119396,17.776714
200,12.753279,-6.437088,16.65149
201,19.245335,18.057951,8.134434
202,17.829178,-3.3169591,16.353855
203,4.46135,26.298573,-9.457279
204,18.944475,21.764324,4.9443502
205,17.719048,21.512096,-0.003035212
206,16.832195,11.560962,-8.424975
207,16.303572,12.088218,-3.746312
208,20.887201,-1.5888618,12.039966
209,21.2559,14.964116,5.550951
210,16.274757,11.49093,0.90503305
211,19.895782,16.563766,-3.332714
212,16.236046,18.087528,-4.0373573
213,18.87692,21.000412,-8.426151
214,26.874151,-2.2093923,14.133969
215,-8.556801,10.820705,0.014541313
216,-11.637434,5.4793215,-5.327608
217,-10.965271,3.4346468,-1.3413436
218,17.912243,14.654865,-14.256153
219,-12.420437,11.689784,0.0030376632
220,-3.866291,1.3944513,0.20245364
221,10.03058,8.20198,6.24452
222,0.9067729,-1.8700805,-1.3667519
223,-6.5736947,27.484327,1.5552348
224,2.469986,29.943708,1.298736
225,-3.6836112,15.728307,13.776759
226,-8.050118,32.465538,1.2356113
227,22.59735,22.207296,1.3091456
228,24.426392,21.007084,-5.731657
229,27.03671,-15.313558,1.783024
230,27.004488,-20.29704,1.1691614
231,23.968975,11.55847,-15.071303
232,23.04005,9.593905,-11.966471
233,24.946236,17.93661,-1.6966124
234,24.804852,-2.8341174,7.886111
235,35.578533,9.4425125,5.798967
236,34.6088,7.1193857,8.706945
237,14.937049,19.169062,-13.553003
238,3.7051315,7.7883887,-4.066416
239,0.19314486,25.353819,7.921186
240,47.92221,-15.910861,4.98532
241,-0.87198293,27.313168,3.2009912
242,-0.66946954,22.498455,11.0449505
243,1.3754119,-11.359165,-5.2637653
244,-5.758504,-7.3681607,15.711355
245,14.503432,-1.6789997,-2.2935233
246,7.1958933,-25.877153,8.971949
247,6.3848763,-31.288965,5.5506797
248,17.227415,-26.120037,5.991233
249,11.157587,-28.632055,8.570054
250,-28.39552,17.262321,-3.299034
251,-2.9139524,-19.556133,-6.0966487
252,7.3219957,-23.726044,15.479794
253,3.0700724,-14.370328,-2.7674546
254,-16.93533,-28.096758,-6.559373
255,9.458881,-26.885101,-0.3290516
256,-19.277027,-26.297144,-3.1716058
257,-17.867746,-12.056,16.560879
258,6.511921,-22.404612,-1.7216065
259,1.8689957,-24.948942,-1.1460949
260,12.223603,-31.310345,-5.2192316
261,-3.5953152,-22.433283,-1.0376862
262,-5.9658647,-5.433157,11.360561
263,6.263002,-28.571772,-0.08698492
264,6.6274023,-16.805157,0.5838932
265,-2.622389,-25.417227,-4.6270986
266,5.5647016,-20.637817,7.403354
267,-20.677937,-5.9799123,14.930277
268,-18.598024,-8.855759,19.61117
269,1.1285625,-19.361298,1.978889
270,-10.2682495,-19.0618,-2.119849
271,-14.875318,-8.683347,16.937439
272,-6.676112,-23.649332,-3.99569
273,-5.584285,-27.633825,-0.07429466
274,-15.8579445,-23.375757,-5.516802
275,-12.919288,-19.85086,-9.655369
276,10.781147,-19.207212,7.938533
277,17.02304,-29.617096,-6.7934437
278,20.02711,-26.553413,-7.3598833
279,4.669778,-9.407178,-12.500407
280,0.657458,-13.310699,-20.418571
281,9.698945,-16.001265,-3.1426444
282,7.4971657,-7.724277,-10.073723
283,11.883329,-22.429394,-7.313742
284,1.5619367,-10.939721,-23.852245
285,14.873841,-7.7785697,-15.6024475
286,11.987888,-13.193762,-14.594862
287,17.69151,-14.213167,-16.865505
288,19.785437,11.511726,11.964206
289,21.174698,8.294185,6.218685
290,18.466024,-3.1499007,-0.046908867
291,22.710262,5.836383,8.981384
292,-14.53271,-12.021962,23.185196
293,12.509149,4.901148,-3.1154807
294,15.602613,-20.685337,-21.590944
295,11.737187,-13.226921,-24.148592
296,-24.335505,12.305791,-22.614902
297,6.125996,-10.287036,-23.983742
298,6.0370927,-30.17739,-6.257871
299,-7.6951666,-4.4686985,7.0373945
300,9.965396,-7.267195,-15.945473
301,6.45204,-11.06911,-17.880745
302,19.90907,-15.118928,-8.49885
303,8.881127,-5.2181997,-20.778322
304,29.332026,8.543972,-14.846541
305,24.425539,8.653457,-1.828945
306,30.06387,1.2128896,-15.411331
307,27.285646,-1.2895178,2.107927
308,28.828905,9.562956,3.1583288
309,27.801338,12.76725,-1.1784253
310,22.571976,-13.2067585,-2.9267926
311,30.487154,9.702109,-4.1362166
312,24.13719,-7.890715,1.1137918
313,27.393486,12.025191,7.2244873
314,29.27166,4.041424,-10.875493
315,25.38018,4.7583375,2.5714846
316,27.775951,-10.161573,-0.83703136
317,22.772911,-1.9702892,3.1996946
318,23.976547,-1.333004,-1.2811632
319,22.376488,-8.423447,-4.069094
320,34.956913,-10.193281,-12.0751095
321,29.253775,3.3840375,6.32137
322,33.456074,-12.95232,-9.002307
323,30.085758,-8.522955,-6.9436197
324,25.669067,-12.828784,-9.630951
325,17.591488,-5.8888006,5.4505363
326,29.110544,14.640144,10.041643
327,15.094764,-13.09899,-20.515259
328,-3.319776,-4.5690846,-21.158592
329,-2.3176622,-18.44164,-10.453513
330,19.902918,-29.575064,-12.130607
331,-0.60111314,-13.069906,-14.1414585
332,-2.411907,-8.993085,-15.273252
333,37.641224,-12.357192,-6.14767
334,28.66261,1.364644,-2.9352703
335,28.520662,-7.3410525,3.98967
336,27.53025,-5.8912115,-2.0232437
337,29.044615,-0.06961305,-10.641201
338,42.940117,-5.9282465,-2.515058
339,17.55535,0.8863378,-9.62339
340,7.713835,-16.453531,-9.320315
341,31.14632,19.31899,1.6189615
342,19.911077,3.7999263,-4.8659506
343,24.260485,2.2734613,-12.345256
344,22.309504,6.021159,-16.71104
345,22.85015,0.44109645,-8.130709
346,23.546684,-11.738789,5.844264
347,38.918102,-19.196379,-8.97013
348,31.368313,0.14456934,12.367014
349,26.783125,-16.473171,10.574174
350,37.112694,-0.56279254,14.730129
351,23.978634,-25.578829,-4.0710177
352,6.109277,-20.699411,-13.098965
353,42.17429,0.5144013,8.978153
354,40.962715,-16.810305,-4.3426905
355,9.080015,-24.839888,-12.528887
356,31.611845,-20.166271,-9.951797
357,21.037659,-23.448845,6.591528
358,36.945805,4.5302386,-1.9390885
359,35.935043,-1.6493841,0.43419838
360,34.152527,-7.589731,0.68541807
361,38.128235,2.0844326,-4.435971
362,42.31223,6.0495806,-2.8544774
363,39.347893,3.7646015,3.9699142
364,40.30208,-5.863472,5.9771776
365,47.985767,-11.567934,4.0858045
366,46.810055,-9.002126,7.589577
367,28.82559,-23.00033,-10.345985
368,40.802956,-2.376097,0.86844295
369,31.000423,-17.045782,9.931572
370,45.73392,-14.143148,9.385582
371,44.72942,-3.1531177,4.9257016
372,12.083165,-13.305214,1.9862884
373,43.385296,-19.282589,-0.055843405
374,41.992317,-14.377618,-0.72063273
375,35.96638,-6.303011,6.962544
376,33.086304,-13.892148,2.5891197
377,37.222706,-20.334892,-2.1241138
378,39.04588,-23.672459,5.769426
379,40.772415,-18.324759,4.8977113
380,35.77943,-19.043783,5.0917816
381,38.636116,-16.147697,10.656614
382,35.181343,-13.392348,6.124564
