,PC1,PC2,PC3
113,3.9621773,8.601694,4.5672197
114,2.864777,4.051949,6.172166
115,3.6995013,8.670652,5.600354
116,2.2035804,6.5391183,5.965644
117,2.9667788,4.222732,6.0749197
118,3.975232,8.503845,5.829783
119,4.611175,8.44921,4.432947
120,3.7137554,8.660944,5.571296
121,5.1986976,6.0826106,5.723374
122,2.1182113,6.419827,5.9976926
123,4.5975895,8.446337,4.4534907
124,4.375013,6.405046,6.056116
125,4.1632543,8.31341,4.8958297
126,4.272371,8.374792,4.425873
127,4.04447,8.071002,6.031681
128,2.127666,6.8439984,6.1332855
129,2.5645728,6.712341,6.113533
130,2.20522,6.4015827,5.920932
131,2.2577364,6.469645,5.950666
132,3.9055178,8.536901,4.572971
133,2.8145509,3.9932978,6.083699
134,4.433433,6.482192,6.1159086
135,5.150813,8.857184,4.5626574
136,5.16368,8.872266,4.5738964
137,3.9355497,8.570977,4.606581
138,5.1437497,6.094847,5.662278
139,2.548768,6.788343,6.0561495
140,5.0575857,6.161644,5.7463617
141,3.7620559,8.616539,5.7057695
142,4.458442,6.3282413,5.981051
143,4.210263,8.3410635,5.4867573
144,2.2011423,6.424248,5.957065
145,4.510452,8.450473,4.464039
146,4.3895802,6.9844184,5.4339566
147,3.9206986,7.846521,5.4760923
148,4.762201,6.245448,5.840047
149,5.068848,6.0070734,5.585205
150,2.1596336,6.8066177,6.1348987
151,5.1121545,8.84518,4.5505195
152,3.7376385,8.678844,5.200829
153,3.9758158,7.7992244,6.1172714
154,4.999006,8.71622,4.506918
155,3.6636863,8.720562,5.4700217
156,3.0105174,6.437579,5.538545
157,4.871365,8.66733,4.568676
158,3.8522768,8.644426,4.76173
159,5.2484283,6.083212,5.7712107
160,4.23698,8.34822,4.4540133
161,5.1497655,8.868332,4.5638556
162,4.6692333,8.490922,4.437023
163,4.06047,7.705804,5.126825
164,2.1933892,6.1753654,5.8776283
165,2.7416337,3.9520528,6.167581
166,4.0073004,8.527091,4.4577804
167,2.1279812,6.8663373,6.1421733
168,5.121988,8.805746,4.529923
169,3.3759124,6.2859674,5.6495457
170,3.634291,8.694427,5.6394906
171,2.134444,6.47775,5.9204354
172,3.3052583,6.373026,5.5178666
173,4.1818542,7.257585,5.4596353
174,4.322886,6.8990245,5.520385
175,4.699595,6.2049236,5.888447
176,4.3929706,6.398431,6.0414057
177,4.326493,6.4349236,6.034745
178,3.765038,8.545329,5.693268
179,2.879018,4.347348,6.0372963
180,3.9823253,8.05374,5.6078596
181,2.753789,3.9657557,6.184428
182,2.6260808,4.105793,5.854727
183,5.109036,6.13851,5.7065835
184,2.1319928,6.9014072,6.0877547
185,4.1399207,8.480296,5.8704
186,4.1950774,8.473136,4.429152
187,4.707778,6.2127876,5.861879
188,4.1153684,8.456685,5.8388886
189,4.511651,6.2853675,5.9616942
190,2.7726068,4.024688,6.247835
191,2.8340786,3.9397407,6.2542033
192,2.7082052,3.9611166,6.1267066
193,2.0533261,6.4032545,5.7342834
194,4.7630067,8.602405,4.419597
195,2.3214748,6.719395,5.9196386
196,5.2283797,8.638428,4.6699204
197,2.7477825,7.575765,5.067316
198,2.7283876,7.5359178,5.235684
199,2.2604134,6.8352165,5.9181275
200,2.7085989,3.8344216,6.133774
201,1.6257298,0.5850739,0.6931894
202,2.6329343,3.626972,5.951889
203,4.1514144,8.788556,4.779474
204,1.8274971,0.6582533,0.87647927
205,1.7881159,0.65419704,1.0154094
206,1.4912022,0.7366267,1.5503429
207,1.4899194,0.4567484,1.2567116
208,0.38356966,0.31221664,0.9105385
209,1.2588478,0.55092794,0.68746406
210,1.3684953,0.4761961,0.9598986
211,1.6353213,0.63741183,1.134707
212,1.6232921,0.65150577,1.1636387
213,1.6398559,0.70712775,1.2641866
214,0.15707779,0.42382735,0.9305859
215,4.035179,8.507421,4.751869
216,4.0834894,8.071108,4.8594704
217,4.13783,8.059134,4.9721127
218,1.4382081,0.9827369,1.7970902
219,3.8649886,8.551768,5.0170965
220,4.385195,6.998143,5.4432077
221,5.323152,5.9891806,5.722478
222,4.2471404,7.0072045,5.4583836
223,4.369922,8.322297,5.840497
224,4.9331784,8.487636,5.3686113
225,4.0569,7.781852,6.1470923
226,5.02447,8.721281,4.7766495
227,1.6804627,0.7331963,0.9831867
228,1.5540526,0.71574193,1.1579758
229,-0.8070039,0.9464678,1.0014627
230,-0.7769803,0.9623495,1.0098354
231,1.1204976,0.95201445,1.8003051
232,1.0539324,0.95452815,1.8436846
233,1.4530327,0.7693633,1.13738
234,0.12993896,0.5394198,0.92124397
235,0.38453203,1.1617477,0.7864556
236,0.3196782,1.1516852,0.8296015
237,1.7639394,1.128147,1.8368487
238,3.081033,6.802637,5.738419
239,4.6580324,7.1297965,5.9305606
240,-0.7911949,2.2017314,0.70922947
241,4.6519847,8.271265,5.6825047
242,4.380944,7.2603836,6.054529
243,3.1889985,4.9493666,4.8350506
244,4.4505143,6.0182233,5.64264
245,0.70434296,0.33661273,1.2943864
246,2.4825742,4.4595957,5.528584
247,2.1308818,4.729431,5.1592517
248,2.0576744,5.1637664,5.032086
249,2.1132271,5.1273913,5.1514106
250,4.400847,7.286389,4.559118
251,2.1812246,5.19037,4.8262267
252,2.6579518,4.3159933,5.7388473
253,2.6856856,4.554946,5.1449056
254,2.9206414,6.5082808,5.215008
255,2.1815176,4.7235217,4.876224
256,2.921745,6.4671645,5.1744246
257,2.3950524,6.223473,4.8073606
258,2.2499344,4.691123,4.904742
259,2.1774836,4.8546124,4.7989955
260,2.048743,4.5611563,4.722078
261,2.1575117,5.2154703,4.7865005
262,4.3605847,6.0543637,5.716243
263,2.193112,4.6827536,4.8529725
264,2.5873349,4.435531,5.1552997
265,2.083885,5.2906218,4.881711
266,2.7252457,4.205152,5.6492963
267,2.4483812,6.3722863,4.7629557
268,2.5406592,6.119166,4.9084163
269,2.6819558,4.4311104,5.035463
270,2.429986,6.146301,4.6080565
271,2.433246,6.2599134,4.7878942
272,2.1765258,5.264432,4.8047094
273,2.1087887,5.2501507,4.8925557
274,3.0167158,6.531486,5.1077633
275,3.100908,6.6499944,4.918087
276,2.6967945,4.203833,5.573024
277,2.0556602,4.40365,4.3161483
278,2.1241546,4.234498,4.1712556
279,3.1549304,4.768729,4.1539297
280,3.2305164,5.043542,3.9936926
281,2.739769,4.4538865,4.829446
282,3.1102371,4.566883,4.2115417
283,2.6663532,5.1915984,4.5008473
284,3.1261282,5.2450967,3.847588
285,2.658281,4.4719825,4.09538
286,2.7060971,4.3124967,4.022254
287,2.5785353,4.25074,4.146337
288,1.2275366,0.40209016,0.5471876
289,0.9181529,0.41273618,0.6709331
290,0.1609792,0.3297953,1.0994273
291,0.89439166,0.451685,0.6959306
292,2.3715906,6.2315254,4.852255
293,1.1926492,0.386431,1.2800361
294,2.0683062,4.6638894,4.5284867
295,2.7266123,4.678198,3.9024816
296,4.0081687,8.018693,5.073905
297,3.142894,4.794132,3.7792597
298,2.0542173,4.658235,4.733907
299,4.4367795,6.0482817,5.6180425
300,2.9966745,4.502288,4.0238156
301,3.091183,4.7237077,3.9402819
302,-0.5411985,0.66645086,1.1945899
303,3.1025712,4.5586085,4.0033035
304,0.88297766,0.9594067,1.8321968
305,0.8585794,0.58029956,1.1220391
306,0.7217835,0.7978559,1.7381477
307,0.24078028,0.4578617,1.0809853
308,0.7520573,0.73158354,0.85613
309,1.0901834,0.78408486,0.98881155
310,-0.637025,0.65228695,0.9831075
311,0.89694977,0.5517443,1.1954279
312,-0.49800184,0.61780334,0.83116287
313,0.9523353,0.5760282,0.7081753
314,0.78898346,0.89075845,1.6878229
315,0.5842916,0.62092423,0.8941175
316,-0.577991,0.62354887,0.7809745
317,0.13682213,0.50197953,1.0754385
318,0.17969261,0.54955435,1.0418911
319,-0.5793439,0.57499254,0.8962762
320,-0.01675148,1.2313526,1.0928979
321,0.24249639,0.91372484,0.90496707
322,-0.43817496,1.2204714,1.1583284
323,-0.44959277,0.8989357,1.0493766
324,-0.4685986,0.8952045,1.1504979
325,0.08377572,0.49180257,1.120912
326,0.93367875,0.7828202,0.7981361
327,2.6801445,4.362776,4.0305524
328,3.2333903,5.4118557,3.9483917
329,2.3127625,5.0839686,4.770648
330,2.0616708,4.292492,4.1840677
331,3.0995781,5.051436,4.1538305
332,3.1820328,5.2738733,4.0825567
333,-0.51468515,1.6295182,0.96200943
334,0.34113958,0.42594904,1.0375574
335,-0.5093644,0.53135264,0.82638884
336,-0.5648743,0.6888599,0.7633333
337,0.70056117,0.8822912,1.7037318
338,-0.041998368,1.6399224,0.5613408
339,0.50630516,0.81899554,1.320444
340,2.8479936,4.42186,4.679036
341,1.2525499,0.9218323,1.0228636
342,0.62819165,0.8231085,1.1604751
343,0.7188305,0.91090083,1.7070029
344,0.9745792,0.9745384,1.8452969
345,0.5585382,0.77282214,1.3763338
346,-0.65792847,0.71423006,0.8891733
347,-0.5574907,1.5971297,1.120688
348,0.25345758,1.009287,0.9093409
349,-0.6545897,1.1265965,1.080424
350,0.24500576,1.6766739,0.73577684
351,-0.42601556,1.6704264,1.5695728
352,2.8107445,4.8512297,4.4130044
353,0.058531415,1.7550339,0.531611
354,-0.7042963,1.8748816,0.86168003
355,2.6872103,4.9956913,4.342373
356,-0.37895298,1.6346916,1.2724866
357,-0.2916528,1.4894489,1.085868
358,0.31195557,1.2981992,0.3147642
359,0.08956793,1.3209056,0.28156045
360,-0.5411982,1.0641732,0.6024087
361,0.3525802,1.1874037,0.28904733
362,0.25984085,1.1732565,0.29633525
363,0.25927565,1.4309609,0.53114
364,-0.1948488,1.658303,0.44445154
365,-0.5725939,2.1671252,0.6608274
366,-0.42196164,2.057858,0.5112352
367,-0.3880785,1.780971,1.3792256
368,0.045940753,1.5305269,0.38837957
369,-0.69334084,1.270274,0.7507662
370,-0.7048075,1.9712553,0.54333687
371,0.021238217,1.7459978,0.49708262
372,2.6106427,4.2884398,5.254948
373,-0.8557282,1.9448642,0.8083565
374,-0.7715285,1.8830194,0.71491647
375,-0.304742,1.3406667,0.41192687
376,-0.76013756,1.2548426,0.78951555
377,-0.6512638,1.757225,0.8605289
378,-0.8977887,1.7188289,0.56726974
379,-0.8725428,1.7118752,0.584601
380,-0.8550222,1.5641755,0.5980641
381,-0.84382737,1.5540563,0.60530716
382,-0.83098465,1.3915285,0.6588563
